,Unnamed: 0,query_file,query_type,target_embedding_type,smallest_k_matched
274,274,circular-point-first_p_0_sw_1_0_s_0_7_cc_0_query.png,imgs,spec,1574
275,275,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2_query.png,imgs,text,1
276,276,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2_query.png,imgs,text_0_2_4,1
277,277,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2_query.png,imgs,text_0_2_4_llm_fs_single,1
278,278,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2_query.png,imgs,image,1
279,279,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2_query.png,imgs,spec,919
280,280,circular-line_p_0_sw_1_2_s_1_2_cc_0_query.png,imgs,text,84
281,281,circular-line_p_0_sw_1_2_s_1_2_cc_0_query.png,imgs,text_0_2_4,84
282,282,circular-line_p_0_sw_1_2_s_1_2_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,2
283,283,circular-line_p_0_sw_1_2_s_1_2_cc_0_query.png,imgs,image,1
284,284,circular-line_p_0_sw_1_2_s_1_2_cc_0_query.png,imgs,spec,282
285,285,multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query.png,imgs,text,3
286,286,multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query.png,imgs,text_0_2_4,484
287,287,multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query.png,imgs,text_0_2_4_llm_fs_single,6
288,288,multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query.png,imgs,image,1
289,289,multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query.png,imgs,spec,1066
290,290,BAR_sw_0_7_s_1_2_cc_3_query.png,imgs,text,10
291,291,BAR_sw_0_7_s_1_2_cc_3_query.png,imgs,text_0_2_4,10
292,292,BAR_sw_0_7_s_1_2_cc_3_query.png,imgs,text_0_2_4_llm_fs_single,1
293,293,BAR_sw_0_7_s_1_2_cc_3_query.png,imgs,image,1
294,294,BAR_sw_0_7_s_1_2_cc_3_query.png,imgs,spec,2190
295,295,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query1.png,imgs,text,66
296,296,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query1.png,imgs,text_0_2_4,94
297,297,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query1.png,imgs,text_0_2_4_llm_fs_single,20
298,298,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query1.png,imgs,image,7
299,299,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query1.png,imgs,spec,1533
300,300,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query1.png,imgs,text,98
301,301,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query1.png,imgs,text_0_2_4,98
302,302,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query1.png,imgs,text_0_2_4_llm_fs_single,21
303,303,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query1.png,imgs,image,21
304,304,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query1.png,imgs,spec,39
305,305,gene_annotation_p_4_sw_1_0_s_1_0_query4.png,imgs,text,745
306,306,gene_annotation_p_4_sw_1_0_s_1_0_query4.png,imgs,text_0_2_4,372
307,307,gene_annotation_p_4_sw_1_0_s_1_0_query4.png,imgs,text_0_2_4_llm_fs_single,18
308,308,gene_annotation_p_4_sw_1_0_s_1_0_query4.png,imgs,image,10
309,309,gene_annotation_p_4_sw_1_0_s_1_0_query4.png,imgs,spec,545
310,310,gene_annotation_single_2_s_1_0_oc_query.png,imgs,text,107
311,311,gene_annotation_single_2_s_1_0_oc_query.png,imgs,text_0_2_4,126
312,312,gene_annotation_single_2_s_1_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,22
313,313,gene_annotation_single_2_s_1_0_oc_query.png,imgs,image,2
314,314,gene_annotation_single_2_s_1_0_oc_query.png,imgs,spec,738
315,315,overview-landing_cc_0_query1.png,imgs,text,463
316,316,overview-landing_cc_0_query1.png,imgs,text_0_2_4,521
317,317,overview-landing_cc_0_query1.png,imgs,text_0_2_4_llm_fs_single,378
318,318,overview-landing_cc_0_query1.png,imgs,image,11
319,319,overview-landing_cc_0_query1.png,imgs,spec,1271
320,320,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text,641
321,321,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,666
322,322,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,126
323,323,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
324,324,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,317
325,325,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.png,imgs,text,4
326,326,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.png,imgs,text_0_2_4,5
327,327,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.png,imgs,text_0_2_4_llm_fs_single,2
328,328,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.png,imgs,image,1
329,329,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.png,imgs,spec,268
330,330,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.png,imgs,text,42
331,331,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.png,imgs,text_0_2_4,51
332,332,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.png,imgs,text_0_2_4_llm_fs_single,3
333,333,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.png,imgs,image,43
334,334,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.png,imgs,spec,71
335,335,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text,29
336,336,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,29
337,337,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,3
338,338,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,image,28
339,339,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,1043
340,340,BRUSH_sw_0_7_s_0_7_cc_1_query2.png,imgs,text,38
341,341,BRUSH_sw_0_7_s_0_7_cc_1_query2.png,imgs,text_0_2_4,38
342,342,BRUSH_sw_0_7_s_0_7_cc_1_query2.png,imgs,text_0_2_4_llm_fs_single,96
343,343,BRUSH_sw_0_7_s_0_7_cc_1_query2.png,imgs,image,19
344,344,BRUSH_sw_0_7_s_0_7_cc_1_query2.png,imgs,spec,296
345,345,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.png,imgs,text,864
346,346,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.png,imgs,text_0_2_4,789
347,347,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.png,imgs,text_0_2_4_llm_fs_single,598
348,348,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.png,imgs,image,338
349,349,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.png,imgs,spec,672
350,350,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.png,imgs,text,46
351,351,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.png,imgs,text_0_2_4,46
352,352,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.png,imgs,text_0_2_4_llm_fs_single,1
353,353,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.png,imgs,image,117
354,354,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.png,imgs,spec,2631
355,355,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.png,imgs,text,3
356,356,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.png,imgs,text_0_2_4,1
357,357,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,3
358,358,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.png,imgs,image,1
359,359,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.png,imgs,spec,2869
360,360,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.png,imgs,text,315
361,361,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,786
362,362,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,120
363,363,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.png,imgs,image,1
364,364,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.png,imgs,spec,22
365,365,gene_annotation_single_4_s_1_0_oc_query.png,imgs,text,66
366,366,gene_annotation_single_4_s_1_0_oc_query.png,imgs,text_0_2_4,131
367,367,gene_annotation_single_4_s_1_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,6
368,368,gene_annotation_single_4_s_1_0_oc_query.png,imgs,image,1
369,369,gene_annotation_single_4_s_1_0_oc_query.png,imgs,spec,419
370,370,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.png,imgs,text,83
371,371,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.png,imgs,text_0_2_4,83
372,372,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,1
373,373,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.png,imgs,image,1
374,374,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.png,imgs,spec,802
375,375,overview-landing_cc_0_query2.png,imgs,text,346
376,376,overview-landing_cc_0_query2.png,imgs,text_0_2_4,311
377,377,overview-landing_cc_0_query2.png,imgs,text_0_2_4_llm_fs_single,420
378,378,overview-landing_cc_0_query2.png,imgs,image,1
379,379,overview-landing_cc_0_query2.png,imgs,spec,1169
380,380,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.png,imgs,text,6
381,381,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.png,imgs,text_0_2_4,1
382,382,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.png,imgs,text_0_2_4_llm_fs_single,6
383,383,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.png,imgs,image,67
384,384,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.png,imgs,spec,69
385,385,BRUSH_sw_0_7_s_0_7_cc_1_query1.png,imgs,text,201
386,386,BRUSH_sw_0_7_s_0_7_cc_1_query1.png,imgs,text_0_2_4,202
387,387,BRUSH_sw_0_7_s_0_7_cc_1_query1.png,imgs,text_0_2_4_llm_fs_single,64
388,388,BRUSH_sw_0_7_s_0_7_cc_1_query1.png,imgs,image,51
389,389,BRUSH_sw_0_7_s_0_7_cc_1_query1.png,imgs,spec,1645
390,390,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.png,imgs,text,511
391,391,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.png,imgs,text_0_2_4,406
392,392,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.png,imgs,text_0_2_4_llm_fs_single,219
393,393,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.png,imgs,image,4
394,394,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.png,imgs,spec,2258
395,395,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text,20
396,396,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,21
397,397,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,1
398,398,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
399,399,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,163
400,400,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.png,imgs,text,1
401,401,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,1
402,402,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,1
403,403,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.png,imgs,image,1
404,404,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.png,imgs,spec,465
405,405,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.png,imgs,text,1
406,406,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.png,imgs,text_0_2_4,1
407,407,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.png,imgs,text_0_2_4_llm_fs_single,1
408,408,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.png,imgs,image,1
409,409,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.png,imgs,spec,277
410,410,multi_layer_circular_m_2_s_0_5_cc_0_query.png,imgs,text,93
411,411,multi_layer_circular_m_2_s_0_5_cc_0_query.png,imgs,text_0_2_4,87
412,412,multi_layer_circular_m_2_s_0_5_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,132
413,413,multi_layer_circular_m_2_s_0_5_cc_0_query.png,imgs,image,1
414,414,multi_layer_circular_m_2_s_0_5_cc_0_query.png,imgs,spec,449
415,415,overview-landing_cc_0_query3.png,imgs,text,956
416,416,overview-landing_cc_0_query3.png,imgs,text_0_2_4,895
417,417,overview-landing_cc_0_query3.png,imgs,text_0_2_4_llm_fs_single,303
418,418,overview-landing_cc_0_query3.png,imgs,image,13
419,419,overview-landing_cc_0_query3.png,imgs,spec,1235
420,420,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text,1349
421,421,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,1547
422,422,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,31
423,423,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
424,424,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,682
425,425,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.png,imgs,text,55
426,426,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.png,imgs,text_0_2_4,55
427,427,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.png,imgs,text_0_2_4_llm_fs_single,1
428,428,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.png,imgs,image,1
429,429,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.png,imgs,spec,3101
430,430,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.png,imgs,text,1535
431,431,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.png,imgs,text_0_2_4,1377
432,432,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.png,imgs,text_0_2_4_llm_fs_single,15
433,433,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.png,imgs,image,5
434,434,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.png,imgs,spec,1256
435,435,BRUSH_sw_1_2_s_1_0_oc_query1.png,imgs,text,251
436,436,BRUSH_sw_1_2_s_1_0_oc_query1.png,imgs,text_0_2_4,232
437,437,BRUSH_sw_1_2_s_1_0_oc_query1.png,imgs,text_0_2_4_llm_fs_single,302
438,438,BRUSH_sw_1_2_s_1_0_oc_query1.png,imgs,image,69
439,439,BRUSH_sw_1_2_s_1_0_oc_query1.png,imgs,spec,1873
440,440,band_connection_p_0_sw_1_0_s_1_0_oc_query.png,imgs,text,106
441,441,band_connection_p_0_sw_1_0_s_1_0_oc_query.png,imgs,text_0_2_4,144
442,442,band_connection_p_0_sw_1_0_s_1_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,1
443,443,band_connection_p_0_sw_1_0_s_1_0_oc_query.png,imgs,image,1
444,444,band_connection_p_0_sw_1_0_s_1_0_oc_query.png,imgs,spec,1725
445,445,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.png,imgs,text,504
446,446,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.png,imgs,text_0_2_4,491
447,447,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.png,imgs,text_0_2_4_llm_fs_single,62
448,448,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.png,imgs,image,1
449,449,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.png,imgs,spec,385
450,450,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.png,imgs,text,1072
451,451,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.png,imgs,text_0_2_4,564
452,452,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.png,imgs,text_0_2_4_llm_fs_single,4
453,453,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.png,imgs,image,1
454,454,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.png,imgs,spec,2031
455,455,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.png,imgs,text,105
456,456,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.png,imgs,text_0_2_4,98
457,457,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.png,imgs,text_0_2_4_llm_fs_single,102
458,458,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.png,imgs,image,16
459,459,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.png,imgs,spec,17
460,460,scatterplot_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text,97
461,461,scatterplot_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,95
462,462,scatterplot_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,16
463,463,scatterplot_p_0_sw_1_2_s_1_2_oc_query.png,imgs,image,1
464,464,scatterplot_p_0_sw_1_2_s_1_2_oc_query.png,imgs,spec,166
465,465,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.png,imgs,text,1198
466,466,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.png,imgs,text_0_2_4,270
467,467,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.png,imgs,text_0_2_4_llm_fs_single,50
468,468,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.png,imgs,image,1
469,469,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.png,imgs,spec,348
470,470,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.png,imgs,text,354
471,471,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.png,imgs,text_0_2_4,312
472,472,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.png,imgs,text_0_2_4_llm_fs_single,119
473,473,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.png,imgs,image,13
474,474,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.png,imgs,spec,258
475,475,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.png,imgs,text,29
476,476,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.png,imgs,text_0_2_4,29
477,477,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,5
478,478,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.png,imgs,image,174
479,479,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.png,imgs,spec,2591
480,480,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.png,imgs,text,3
481,481,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,1
482,482,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,2
483,483,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
484,484,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,38
485,485,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.png,imgs,text,554
486,486,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.png,imgs,text_0_2_4,860
487,487,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.png,imgs,text_0_2_4_llm_fs_single,1
488,488,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.png,imgs,image,1
489,489,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.png,imgs,spec,124
490,490,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.png,imgs,text,29
491,491,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.png,imgs,text_0_2_4,30
492,492,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,1
493,493,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.png,imgs,image,1
494,494,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.png,imgs,spec,207
495,495,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.png,imgs,text,19
496,496,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.png,imgs,text_0_2_4,19
497,497,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.png,imgs,text_0_2_4_llm_fs_single,1
498,498,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.png,imgs,image,1
499,499,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.png,imgs,spec,3047
500,500,GFF_DEMO_sw_1_0_s_1_0_oc_query.png,imgs,text,1305
501,501,GFF_DEMO_sw_1_0_s_1_0_oc_query.png,imgs,text_0_2_4,1555
502,502,GFF_DEMO_sw_1_0_s_1_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,157
503,503,GFF_DEMO_sw_1_0_s_1_0_oc_query.png,imgs,image,1060
504,504,GFF_DEMO_sw_1_0_s_1_0_oc_query.png,imgs,spec,2395
505,505,BRUSH_sw_1_2_s_1_0_oc_query2.png,imgs,text,191
506,506,BRUSH_sw_1_2_s_1_0_oc_query2.png,imgs,text_0_2_4,191
507,507,BRUSH_sw_1_2_s_1_0_oc_query2.png,imgs,text_0_2_4_llm_fs_single,119
508,508,BRUSH_sw_1_2_s_1_0_oc_query2.png,imgs,image,78
509,509,BRUSH_sw_1_2_s_1_0_oc_query2.png,imgs,spec,834
510,510,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.png,imgs,text,26
511,511,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.png,imgs,text_0_2_4,21
512,512,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,86
513,513,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.png,imgs,image,1
514,514,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.png,imgs,spec,3010
515,515,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.png,imgs,text,10
516,516,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,12
517,517,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,2
518,518,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.png,imgs,image,1
519,519,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.png,imgs,spec,2
520,520,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.png,imgs,text,928
521,521,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.png,imgs,text_0_2_4,297
522,522,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.png,imgs,text_0_2_4_llm_fs_single,8
523,523,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.png,imgs,image,1
524,524,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.png,imgs,spec,2272
525,525,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.png,imgs,text,87
526,526,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.png,imgs,text_0_2_4,83
527,527,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.png,imgs,text_0_2_4_llm_fs_single,86
528,528,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.png,imgs,image,2
529,529,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.png,imgs,spec,71
530,530,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.png,imgs,text,947
531,531,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.png,imgs,text_0_2_4,956
532,532,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.png,imgs,text_0_2_4_llm_fs_single,15
533,533,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.png,imgs,image,2
534,534,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.png,imgs,spec,1588
535,535,circular-heat_p_0_sw_1_2_s_1_0_oc_query.png,imgs,text,1
